uuid,Keywords,label
0,subclinical; habits; intensity; measured; smokers; smoking; cigarette; cardiovascular; concentrations; population; troponin; troponins; study; consumption; tobacco,1
1653,criterion; upgrade; factors; tools; levels; achieving; building; criteria; pollution; global; green; rating; evolution; environmental; sustainability,0
1654,advanced; people; perspectives; training; program; palliative; professionals; activities; programs; participating; interviews; experiences; participants; rehabilitation; cancer,1
1655,co2; findings; addition; ekc; perspective; aggregate; sectors; implications; analyzing; environmental; examines; analysis; emissions; impacts; estimation,0
1656,mitigated; mediation; technology; policies; reduction; haze; influence; prefecture; trade; environmental; chinese; evidence; china; liberalization; pollution,0
1657,fixation; row; proximal; supination; extension; procedure; graft; reconstructed; ulnar; recurrences; tumour; reconstruction; resection; microvascular; vascularized,1
1658,climate; wavelet; analysis; disease; mortality; variables; worldwide; humidity; variance; china; wuhan; interaction; findings; insights; coherence,0
1659,forkhead; oxidative; inhibition; phosphatidylinositol; enhancement; h9c2; dysfunction; oxygen; apoptosis; pik3ip1; protein; hypoxia; reoxygenation; p1; foxp1,1
1660,examining; examine; health; risk; hospitality; stress; tested; threats; employees; fear; insecurity; infectious; occupations; stressors; infected,1
1661,consumption; expansion; civets; cointegration; renewable; causality; growth; environment; economic; energy; pollution; economies; urbanization; environmental; ecological,0
1662,unpredictable; characteristics; predicted; parameters; predict; trajectories; pattern; multilayered; oriented; cladding; multilayers; prediction; morphology; multilayer; remanufacturing,1
1663,relapses; relapsed; regimen; regimens; genetic; refractory; genomic; exome; inhibitors; exonic; prognosis; patients; proteasome; immunomodulatory; myeloma,1
1664,sufficiency; technology; techno; system; optimally; optimal; optimum; economic; optimisation; battery; microgrids; systems; electricity; economical; microgrid,0
1665,evidence; emissions; growing; renewable; exploits; economy; nonrenewable; study; economies; kuznets; energy; africa; environmental; ethiopia; electricity,0
1666,reduction; agglomeration; growth; cities; evolution; city; economic; economy; interactive; environment; transformation; effects; urban; efficiency; urbanization,0
1667,fermentation; efficient; approaches; renewable; approach; organic; energy; waste; biohydrogen; biodiesel; bioethanol; biocoal; sustainable; environmental; bioenergy,0
1668,quality; cov2; copd; particulate; analysis; ecosystems; environmental; pm2; city; capital; cities; capitals; urban; polluted; pollution,0
1669,objective; improve; capitalization; governments; environmental; poverty; emissions; implication; sustainable; increases; impact; quality; improving; institutional; sustainability,0
1670,carbonyl; oxidative; additive; detoxification; modulation; salicylic; ameliorate; glyoxalase; peroxidation; antioxidant; chlorophyll; glutathione; salinity; antioxidants; methylglyoxal,0
1671,chemical; polymerase; molecular; molecule; search; screening; proteins; compounds; inhibitors; scaffolds; phenylpyrazol; phenylsulfanyltetrazol; antiviral; antivirals; pharmacophore,1
1672,mechanisms; biological; pkc; regulating; cyanide; regulate; regulates; prkcd; protein; mitophagy; kinases; kinase; proteins; mitochondria; mitochondrial,1
1673,environmental; fashion; recycled; manufacturing; loop; circular; fashionunited; industry; recycle; textiles; textile; economic; recycling; economy; waste,0
1674,operational; hanoi; reliability; vietnam; measurement; efficiency; infrastructure; city; cities; organizational; evaluation; inadequate; waste; municipal; sustainable,0
1675,ecologically; efficient; conservation; italian; sustainable; sustainability; assessing; economic; farmers; efficiency; environmental; ecological; agricultural; agriculture; ecosystem,0
1676,enhance; enhancing; farm; rice; productivity; sustainability; energy; agricultural; inefficient; reduce; efficiency; environmental; reducing; cultivation; environmentally,0
1677,constructs; achieve; implications; development; perspective; findings; green; fairness; achieving; embeddedness; growth; innovation; infrastructure; distributive; sustainable,0
1678,positive; political; emissions; consumption; variables; institutional; economic; economy; policymakers; governments; macroeconomic; greenhouse; energy; renewable; environmental,0
1679,meso; particles; porosity; ultra; approach; advanced; mathematical; developing; structure; construction; uhpc; density; mechanical; structures; concrete,0
1680,hemibiotrophic; regulates; fusarium; fungus; metabolism; analyses; transcriptomic; virulence; phytopathogenic; proteins; validation; factor; pathogenicity; factors; pseudograminearum,1
1681,optimal; decision; extension; method; weight; processes; heavy; duty; tool; processing; efficiency; tools; machine; manufacturing; remanufacturing,0
1682,investigated; renewable; globalization; cointegration; consumption; examines; emissions; testing; break; economic; environment; ekc; energy; ecological; environmental,0
1683,autoregressive; contrast; unsustainable; approach; renewable; causality; energy; structural; influence; ecological; african; environmental; cointegration; africa; breaks,0
1684,intercooling; formulations; reflect; formulation; supercritical; pcc; capture; coal; update; benchmark; absorber; co2; evaluation; technology; combustion,0
1685,aerosol; clinical; mechanisms; prophylactic; nanoparticles; viruses; ingredient; pneumonia; respiratory; medication; inhalation; nanomedicine; infections; antiviral; antibacterial,1
1686,pharmaceutical; epicatechin; extract; anticholinesterase; ethylbenzothiazoline; picrylhydrazyl; samples; raisins; diphenyl; enzyme; phytochemical; isoquercitrin; extracts; enzymes; butyrylcholinesterase,1
1687,limitation; level; agricultural; province; bahabad; groundwater; parameters; examine; assessment; aquifer; contamination; examined; specifications; vulnerability; hydrogeochemical,1
1688,devoid; commentaries; plagiarism; reviews; characteristics; scientific; retraction; biomedical; retracted; literature; published; editorial; articles; editorials; publication,1
1689,respiratory; electricity; carbon; emissions; fossil; impact; transportation; mortality; consumption; fuel; factors; environmental; fuels; dioxide; pollution,0
1690,determinant; bond; affiliative; morbidity; hierarchies; genes; signatures; relationships; differences; regulation; regulatory; heterogeneity; baboons; gene; dominance,1
1691,framework; estimates; photovoltaic; economy; economic; potentials; geographic; estimation; geography; energy; solar; electricity; analysis; analyzes; assessment,0
1692,carrying; resource; resources; capacity; haihe; analyse; trade; environment; river; sustainable; analysis; china; environmental; sustainability; economic,0
1693,polluted; countries; evidence; infrastructure; kuznets; insight; sustainability; testing; projects; findings; pollution; methodologies; innovation; connectivity; technology,0
1694,optical; regional; depth; distribution; globe; circulation; zimbabwe; coastal; africa; spatial; malawi; aerosols; aerosol; wavelength; atmospheric,1
1695,qualitative; sectional; professional; workplaces; trauma; cope; review; psycinfo; survey; prevention; paramedicine; scoping; coping; psychiatric; paramedics,1
1696,predictors; patterns; forests; mapping; approaches; machine; predicting; australia; modeling; datasets; agricultural; learning; machines; drought; droughts,0
1697,yellow; evaluation; river; geographical; population; regions; analyze; study; coordination; environment; heterogeneity; urban; economic; ecological; cities,0
1698,covid; food; crisis; analyzes; consumption; circular; consequences; economy; economic; cooperation; 19; sustainable; solutions; opportunities; challenges,0
1699,infection; hplc; μl; coefficient; extraction; covid; bioequivalence; bioanalytical; liquid; fructose; tetrahydrofuran; antiviral; microextraction; favipiravir; plasma,1
1700,system; vision; 2016; positive; impact; networked; media; economic; usage; growth; african; africa; digital; technology; digitalisation,0
1701,differences; causal; analyses; study; siblings; unions; associations; crossover; effects; spouses; health; married; couples; education; marriages,1
1702,inverted; autoregressive; validity; turkey; ict; positive; effects; coefficients; icts; variables; influence; ardl; association; regression; pollution,0
1703,scale; compulsive; scores; eating; analysis; statistically; behavior; evaluated; analyze; factors; coefficient; factor; phenotype; psychometric; phenotypes,1
1704,scrutinized; ct; validation; identification; calculated; indian; study; age; cumulative; investigation; acetabular; estimation; population; evaluation; acetabulum,1
1705,variation; accuracy; difference; techniques; precision; technique; devices; cutter; comparison; differences; split; tablet; splitting; tablets; splittings,1
1706,esymposium; keystone; lysosome; degradation; target; symposia; pathology; targeted; mechanisms; targeting; organelles; protein; proteasomes; molecules; proteins,1
1707,phenotype; evaluated; metabolically; findings; determinants; nutrients; healthy; phenotypes; overweight; diet; nutritional; dietary; metabolic; unhealthy; obesity,1
1708,operational; naemsp; clinicians; aspiration; optimized; hypoxemia; medications; hypotension; airway; oxygenation; optimizing; pharmacologic; physiology; physiological; prehospital,1
1709,thymoglobulin; microvascular; symptomatic; rituximab; mitigated; eculizumab; preventing; rejection; blocking; immunoglobulins; blockade; transplantation; transplant; xenotransplantation; allotransplantation,1
1710,panel; affluence; economic; regression; effects; data; statistically; co2; analysis; consumption; environmental; impacts; emissions; g7; globalization,0
